name	term	lev	seq	value
"PDZ domain binding"	GO:0030165	2	Mcavernosa11930	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa11933	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa32506	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa22404	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa16026	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa09710	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa20270	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa23056	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa00858	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa01313	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa01314	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa24977	0
"PDZ domain binding"	GO:0030165	2	Mcavernosa17316	0
"extracellular matrix structural constituent conferring tensile strength"	GO:0030020	3	Mcavernosa08916	0
"extracellular matrix structural constituent conferring tensile strength"	GO:0030020	3	Mcavernosa19309	0
"extracellular matrix structural constituent conferring tensile strength"	GO:0030020	3	Mcavernosa10489	0
"extracellular matrix structural constituent conferring tensile strength"	GO:0030020	3	Mcavernosa21829	0
"extracellular matrix structural constituent conferring tensile strength"	GO:0030020	3	Mcavernosa23823	0
"extracellular matrix structural constituent conferring tensile strength"	GO:0030020	3	Mcavernosa23832	0
"extracellular matrix structural constituent conferring tensile strength"	GO:0030020	3	Mcavernosa01581	0
"extracellular matrix structural constituent conferring tensile strength"	GO:0030020	3	Mcavernosa31383	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa05922	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa08859	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa09183	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa14879	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa18758	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa18759	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa21890	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa21893	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa21897	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa15926	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa16179	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa21194	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa21191	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa26654	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa20579	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa20961	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa17959	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa00358	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa23719	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa23954	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa23953	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa03468	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa03467	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa07714	0
"UDP-glycosyltransferase activity"	GO:0008194	4	Mcavernosa02501	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa09249	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa19907	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa22031	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa17909	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa17956	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa25840	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa25845	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa04016	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa25039	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa32408	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa33742	0
"signaling receptor activator activity"	GO:0048018;GO:0030546;GO:0030545	2	Mcavernosa25193	0
"calcium-dependent phospholipid binding"	GO:0005544	4	Mcavernosa08749	0
"calcium-dependent phospholipid binding"	GO:0005544	4	Mcavernosa14816	0
"calcium-dependent phospholipid binding"	GO:0005544	4	Mcavernosa14819	0
"calcium-dependent phospholipid binding"	GO:0005544	4	Mcavernosa14820	0
"calcium-dependent phospholipid binding"	GO:0005544	4	Mcavernosa32037	0
"calcium-dependent phospholipid binding"	GO:0005544	4	Mcavernosa00118	1
"calcium-dependent phospholipid binding"	GO:0005544	4	Mcavernosa01215	0
"C4-dicarboxylate transmembrane transporter activity"	GO:0005310;GO:0015556	6	Mcavernosa06124	0
"C4-dicarboxylate transmembrane transporter activity"	GO:0005310;GO:0015556	6	Mcavernosa12576	0
"C4-dicarboxylate transmembrane transporter activity"	GO:0005310;GO:0015556	6	Mcavernosa24119	0
"C4-dicarboxylate transmembrane transporter activity"	GO:0005310;GO:0015556	6	Mcavernosa33079	0
"C4-dicarboxylate transmembrane transporter activity"	GO:0005310;GO:0015556	6	Mcavernosa08073	0
"anion:cation symporter activity"	GO:0015296	3	Mcavernosa28507	0
"anion:cation symporter activity"	GO:0015296	3	Mcavernosa16231	0
"anion:cation symporter activity"	GO:0015296	3	Mcavernosa10274	0
"anion:cation symporter activity"	GO:0015296	3	Mcavernosa01006	0
"anion:cation symporter activity"	GO:0015296	3	Mcavernosa24119	0
"anion:cation symporter activity"	GO:0015296	3	Mcavernosa16864	0
"anion:cation symporter activity"	GO:0015296	3	Mcavernosa16869	0
"anion:cation symporter activity"	GO:0015296	3	Mcavernosa17022	0
"phosphoprotein binding"	GO:0001784;GO:0045309;GO:0051219	3	Mcavernosa14291	0
"phosphoprotein binding"	GO:0001784;GO:0045309;GO:0051219	3	Mcavernosa14292	0
"phosphoprotein binding"	GO:0001784;GO:0045309;GO:0051219	3	Mcavernosa28713	0
"phosphoprotein binding"	GO:0001784;GO:0045309;GO:0051219	3	Mcavernosa08446	0
"phosphoprotein binding"	GO:0001784;GO:0045309;GO:0051219	3	Mcavernosa06708	0
"phosphoprotein binding"	GO:0001784;GO:0045309;GO:0051219	3	Mcavernosa06707	0
"phosphoprotein binding"	GO:0001784;GO:0045309;GO:0051219	3	Mcavernosa06763	0
"phosphoprotein binding"	GO:0001784;GO:0045309;GO:0051219	3	Mcavernosa16947	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa05156	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa05420	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa05416	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa05844	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa06124	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa12576	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa13246	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa13823	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa28507	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa08490	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa08491	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa08528	1
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa08566	1
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa15217	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa11692	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa18563	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa18568	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa06501	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa21943	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa22404	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa16026	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa16034	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa16035	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa16231	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa09710	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa21204	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa21198	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa21436	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa20270	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa20482	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa00277	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa29653	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa25403	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa25402	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa26175	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa24119	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa28998	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa33079	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa01302	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa01313	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa01314	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa08073	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa24488	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa24515	1
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa24822	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa16864	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa16869	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa17309	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa11930	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa11933	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa32506	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa16332	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa09939	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa23056	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa00695	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa03890	0
"organic anion transmembrane transporter activity"	GO:0005342;GO:0008514;GO:0046943	3	Mcavernosa17316	0
"amino acid binding"	GO:0016597	2	Mcavernosa04797	0
"amino acid binding"	GO:0016597	2	Mcavernosa04798	0
"amino acid binding"	GO:0016597	2	Mcavernosa06124	0
"amino acid binding"	GO:0016597	2	Mcavernosa13699	0
"amino acid binding"	GO:0016597	2	Mcavernosa27879	0
"amino acid binding"	GO:0016597	2	Mcavernosa28147	0
"amino acid binding"	GO:0016597	2	Mcavernosa08392	0
"amino acid binding"	GO:0016597	2	Mcavernosa08401	0
"amino acid binding"	GO:0016597	2	Mcavernosa11910	0
"amino acid binding"	GO:0016597	2	Mcavernosa31887	0
"amino acid binding"	GO:0016597	2	Mcavernosa31886	0
"amino acid binding"	GO:0016597	2	Mcavernosa32498	0
"amino acid binding"	GO:0016597	2	Mcavernosa06761	0
"amino acid binding"	GO:0016597	2	Mcavernosa22068	0
"amino acid binding"	GO:0016597	2	Mcavernosa16117	0
"amino acid binding"	GO:0016597	2	Mcavernosa16345	0
"amino acid binding"	GO:0016597	2	Mcavernosa09976	1
"amino acid binding"	GO:0016597	2	Mcavernosa10186	0
"amino acid binding"	GO:0016597	2	Mcavernosa17803	0
"amino acid binding"	GO:0016597	2	Mcavernosa24325	0
"amino acid binding"	GO:0016597	2	Mcavernosa30580	0
"amino acid binding"	GO:0016597	2	Mcavernosa02144	0
"amino acid binding"	GO:0016597	2	Mcavernosa03353	0
"amino acid binding"	GO:0016597	2	Mcavernosa03502	0
"amino acid binding"	GO:0016597	2	Mcavernosa08073	0
"amino acid binding"	GO:0016597	2	Mcavernosa25270	0
"amino acid binding"	GO:0016597	2	Mcavernosa25269	0
"amino acid binding"	GO:0016597	2	Mcavernosa30881	0
"amino acid binding"	GO:0016597	2	Mcavernosa30877	0
"amino acid binding"	GO:0016597	2	Mcavernosa31429	0
"5'-3' DNA helicase activity"	GO:0043139	2	Mcavernosa31827	0
"5'-3' DNA helicase activity"	GO:0043139	2	Mcavernosa03292	0
"5'-3' DNA helicase activity"	GO:0043139	2	Mcavernosa16706	0
"5'-3' DNA helicase activity"	GO:0043139	2	Mcavernosa31574	0
"5'-3' DNA helicase activity"	GO:0043139	2	Mcavernosa31575	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa12621	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa14183	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa08611	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa14797	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa11436	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa11432	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa11435	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa31827	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa31927	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa19420	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa19486	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa22538	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa16156	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa16157	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa16329	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa16357	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa18067	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa01081	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa29148	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa01188	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa01250	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa03292	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa03463	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa03973	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa03971	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa04117	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa16706	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa31574	0
"helicase activity"	GO:0004386;GO:0070035	3	Mcavernosa31575	0
"kinase inhibitor activity"	GO:0019210	2	Mcavernosa06686	1
"kinase inhibitor activity"	GO:0019210	2	Mcavernosa09996	0
"kinase inhibitor activity"	GO:0019210	2	Mcavernosa10032	0
"kinase inhibitor activity"	GO:0019210	2	Mcavernosa23921	0
"kinase inhibitor activity"	GO:0019210	2	Mcavernosa24987	0
"kinase inhibitor activity"	GO:0019210	2	Mcavernosa17063	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa05736	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa27957	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa28457	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa08323	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa08966	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa15121	1
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa15136	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa18748	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa06511	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa06769	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa07176	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa16355	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa10535	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa09375	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa00889	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa29940	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa30002	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa34625	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa01170	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa03980	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa04093	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa02869	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa03116	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa31020	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa08742	0
"sequence-specific double-stranded DNA binding"	GO:0000976;GO:1990837	3	Mcavernosa15377	0
"aldehyde dehydrogenase [NAD(P)+] activity"	GO:0004030	2	Mcavernosa31747	0
"aldehyde dehydrogenase [NAD(P)+] activity"	GO:0004030	2	Mcavernosa18773	0
"aldehyde dehydrogenase [NAD(P)+] activity"	GO:0004030	2	Mcavernosa01431	0
"aldehyde dehydrogenase [NAD(P)+] activity"	GO:0004030	2	Mcavernosa01432	0
"aldehyde dehydrogenase [NAD(P)+] activity"	GO:0004030	2	Mcavernosa25310	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa05135	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa28147	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa28825	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa11691	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa31887	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa31886	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa18567	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa19110	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa07182	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa19907	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa21862	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa21863	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa15973	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa16257	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa09997	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa21162	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa17364	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa23966	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa33742	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa03353	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa25159	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa25319	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa02694	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa02691	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa31122	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa13471	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa13692	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa22558	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa15811	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa21804	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa20347	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa27434	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa07672	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa08221	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa02332	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa03076	0
"transferase activity, transferring one-carbon groups"	GO:0008168;GO:0016741;GO:0008757	4	Mcavernosa32498	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa13698	1
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa14269	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa08593	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa14881	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa14883	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa32025	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa06914	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa06973	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa07056	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa07058	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa07195	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa21865	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa20467	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa00861	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa26196	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa26195	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa23647	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa02165	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa08224	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa16785	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa03067	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa03119	0
"GTPase binding"	GO:0031267;GO:0051020	5	Mcavernosa16494	0
"zinc ion transmembrane transporter activity"	GO:0005385	2	Mcavernosa06169	0
"zinc ion transmembrane transporter activity"	GO:0005385	2	Mcavernosa12779	0
"zinc ion transmembrane transporter activity"	GO:0005385	2	Mcavernosa14195	0
"zinc ion transmembrane transporter activity"	GO:0005385	2	Mcavernosa19246	0
"zinc ion transmembrane transporter activity"	GO:0005385	2	Mcavernosa03130	0
"growth factor receptor binding"	GO:0070851	3	Mcavernosa28825	0
"growth factor receptor binding"	GO:0070851	3	Mcavernosa32429	0
"growth factor receptor binding"	GO:0070851	3	Mcavernosa07182	0
"growth factor receptor binding"	GO:0070851	3	Mcavernosa19907	0
"growth factor receptor binding"	GO:0070851	3	Mcavernosa16257	0
"growth factor receptor binding"	GO:0070851	3	Mcavernosa17007	0
"cadherin binding"	GO:0045296	3	Mcavernosa05341	0
"cadherin binding"	GO:0045296	3	Mcavernosa11371	0
"cadherin binding"	GO:0045296	3	Mcavernosa21529	0
"cadherin binding"	GO:0045296	3	Mcavernosa00160	0
"cadherin binding"	GO:0045296	3	Mcavernosa00513	0
"cadherin binding"	GO:0045296	3	Mcavernosa27383	0
"cadherin binding"	GO:0045296	3	Mcavernosa03758	0
"cadherin binding"	GO:0045296	3	Mcavernosa07792	0
"vitamin binding"	GO:0019842	3	Mcavernosa05922	0
"vitamin binding"	GO:0019842	3	Mcavernosa13699	0
"vitamin binding"	GO:0019842	3	Mcavernosa07051	0
"vitamin binding"	GO:0019842	3	Mcavernosa17803	0
"vitamin binding"	GO:0019842	3	Mcavernosa25159	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa05156	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa05420	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa05416	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa05844	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa06124	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa13246	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa13823	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa28507	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa08490	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa08491	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa08528	1
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa08566	1
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa15217	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa18563	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa18568	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa06501	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa21943	0
"amino acid transmembrane transporter activity"	GO:0015171	2	Mcavernosa22404	0
