name	term	lev	seq	value
"calcium, potassium:sodium antiporter activity"	GO:0008273;GO:0022821	3	isogroup4364	0.2
"calcium, potassium:sodium antiporter activity"	GO:0008273;GO:0022821	3	isogroup4383	-1
"calcium, potassium:sodium antiporter activity"	GO:0008273;GO:0022821	3	isogroup45705	-0.3
"calcium, potassium:sodium antiporter activity"	GO:0008273;GO:0022821	3	isogroup5362	-0.2
"calcium, potassium:sodium antiporter activity"	GO:0008273;GO:0022821	3	isogroup5692	-0.2
"calcium, potassium:sodium antiporter activity"	GO:0008273;GO:0022821	3	isogroup6838	-0.3
"calcium, potassium:sodium antiporter activity"	GO:0008273;GO:0022821	3	isogroup6973	2.1
"calcium, potassium:sodium antiporter activity"	GO:0008273;GO:0022821	3	isogroup8018	-0.1
"calcium, potassium:sodium antiporter activity"	GO:0008273;GO:0022821	3	isogroup8701	-0.2
"transaminase activity"	GO:0008483	3	isogroup10141	-0.4
"transaminase activity"	GO:0008483	3	isogroup1181	-0.1
"transaminase activity"	GO:0008483	3	isogroup12025	0.5
"transaminase activity"	GO:0008483	3	isogroup13344	1.3
"transaminase activity"	GO:0008483	3	isogroup17406	-0.6
"transaminase activity"	GO:0008483	3	isogroup20255	0.2
"transaminase activity"	GO:0008483	3	isogroup2085	0.4
"transaminase activity"	GO:0008483	3	isogroup21807	0.3
"transaminase activity"	GO:0008483	3	isogroup22460	0.5
"transaminase activity"	GO:0008483	3	isogroup23511	-0.6
"transaminase activity"	GO:0008483	3	isogroup24807	0
"transaminase activity"	GO:0008483	3	isogroup3326	-0.3
"transaminase activity"	GO:0008483	3	isogroup355	3.8
"transaminase activity"	GO:0008483	3	isogroup3590	-2.1
"transaminase activity"	GO:0008483	3	isogroup3640	0.9
"transaminase activity"	GO:0008483	3	isogroup3893	1.8
"transaminase activity"	GO:0008483	3	isogroup4075	0.1
"transaminase activity"	GO:0008483	3	isogroup4181	0
"transaminase activity"	GO:0008483	3	isogroup4357	-1.3
"transaminase activity"	GO:0008483	3	isogroup46405	0.3
"transaminase activity"	GO:0008483	3	isogroup4683	1
"transaminase activity"	GO:0008483	3	isogroup5188	-1.4
"transaminase activity"	GO:0008483	3	isogroup5503	-1.5
"transaminase activity"	GO:0008483	3	isogroup6432	-0.4
"transaminase activity"	GO:0008483	3	isogroup6774	0.2
"transaminase activity"	GO:0008483	3	isogroup7083	1.1
"transaminase activity"	GO:0008483	3	isogroup7141	0.1
"transaminase activity"	GO:0008483	3	isogroup7166	-2.7
"transaminase activity"	GO:0008483	3	isogroup7370	4.9
"transaminase activity"	GO:0008483	3	isogroup7516	1.2
"transaminase activity"	GO:0008483	3	isogroup7845	2.6
"transaminase activity"	GO:0008483	3	isogroup8215	-0.1
"transaminase activity"	GO:0008483	3	isogroup9149	-3.3
"transaminase activity"	GO:0008483	3	isogroup9232	0.1
"transaminase activity"	GO:0008483	3	isogroup981	-0.4
"obsolete pepsin A activity"	GO:0004194	-1	isogroup17547	-0.7
"obsolete pepsin A activity"	GO:0004194	-1	isogroup23539	-0.1
"obsolete pepsin A activity"	GO:0004194	-1	isogroup23944	-1.9
"obsolete pepsin A activity"	GO:0004194	-1	isogroup25553	0.3
"obsolete pepsin A activity"	GO:0004194	-1	isogroup25944	0.2
"obsolete pepsin A activity"	GO:0004194	-1	isogroup33202	-0.2
"obsolete pepsin A activity"	GO:0004194	-1	isogroup33802	0.2
"obsolete pepsin A activity"	GO:0004194	-1	isogroup38349	0.1
"obsolete pepsin A activity"	GO:0004194	-1	isogroup41080	-0.4
"obsolete pepsin A activity"	GO:0004194	-1	isogroup45143	0
"obsolete pepsin A activity"	GO:0004194	-1	isogroup7294	-2.5
"obsolete pepsin A activity"	GO:0004194	-1	isogroup9105	-1
"deaminated base DNA N-glycosylase activity"	GO:0004844;GO:0097506;GO:0017065	3	isogroup10544	0.1
"deaminated base DNA N-glycosylase activity"	GO:0004844;GO:0097506;GO:0017065	3	isogroup14950	-10
"deaminated base DNA N-glycosylase activity"	GO:0004844;GO:0097506;GO:0017065	3	isogroup16860	-0.3
"deaminated base DNA N-glycosylase activity"	GO:0004844;GO:0097506;GO:0017065	3	isogroup22917	-1
"deaminated base DNA N-glycosylase activity"	GO:0004844;GO:0097506;GO:0017065	3	isogroup31865	-2.9
"deaminated base DNA N-glycosylase activity"	GO:0004844;GO:0097506;GO:0017065	3	isogroup35743	-0.4
"deaminated base DNA N-glycosylase activity"	GO:0004844;GO:0097506;GO:0017065	3	isogroup8570	-0.1
"phosphoglycerate mutase activity"	GO:0004619	2	isogroup19229	-0.8
"phosphoglycerate mutase activity"	GO:0004619	2	isogroup21773	0.7
"phosphoglycerate mutase activity"	GO:0004619	2	isogroup22607	-1.5
"phosphoglycerate mutase activity"	GO:0004619	2	isogroup2502	0.1
"phosphoglycerate mutase activity"	GO:0004619	2	isogroup6377	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10029	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10037	2.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10081	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10096	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10104	0.8
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10257	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10354	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10531	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1056	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10568	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10659	-1.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10689	3.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10780	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10919	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup10921	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11135	0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11150	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11318	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11346	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11371	0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11450	0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11520	-0.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11564	2.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11652	-0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11720	1.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11927	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11954	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11974	-10
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup11999	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup12060	0.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup12149	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1219	1.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup12201	-0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup12349	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup12358	1.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup12422	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup12876	0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup12882	1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup12886	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup12995	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13084	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13196	-2.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13211	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13219	2.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13288	-3.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13350	0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13389	-1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13465	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13520	-0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1356	1.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13614	1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1369	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13729	-1.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13946	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup13950	2.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14060	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1407	1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14122	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14138	1.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14297	0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1433	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14343	1.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14376	-2.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14447	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14464	-0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14466	1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14549	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14596	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14605	0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14693	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14713	1.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14720	-1.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14786	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup14916	-0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1510	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1522	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1541	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup15489	-10
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup15575	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup15630	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1566	0.8
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup15660	2.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup15685	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup15837	0.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup15844	-4.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup15871	1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1590	0.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16081	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16245	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16307	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16332	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16436	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16473	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1648	1.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16538	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16581	1.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16618	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16624	0.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16742	-0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16812	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16881	-1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup16995	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup17184	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup17326	0.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup17386	-0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup17450	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup17501	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup17506	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1763	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup17652	-0.8
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1786	0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup17994	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18040	1.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18160	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18210	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18213	2.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18237	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18423	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18467	-1.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18603	-1.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18708	-0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18920	-0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18932	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup18960	-0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup19168	0.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup19285	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup19357	-0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup19439	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup1956	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup19571	0.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup19711	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup19992	1.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup20049	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup20173	0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2021	1.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup20488	1.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup20517	1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2066	0.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup20663	-1.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup20741	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2075	2.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2076	-0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup20949	1.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup20955	1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup21019	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup21041	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2105	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup21070	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup21107	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup21204	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup21205	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup21516	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2187	10
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup21878	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup21979	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22054	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22149	0.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2221	2.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22354	-2.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22361	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22385	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22400	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22406	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22419	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22498	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22512	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22518	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22559	-0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22629	0.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2263	0.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22654	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22768	0.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup22966	1.8
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup23048	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2351	-2.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup23613	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup23978	-0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2401	0.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2407	-0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup24245	-2.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup24388	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2469	0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup24736	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup24828	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup24855	0.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup25112	0.7
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup25513	1.8
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup25819	-0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup25891	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup26151	-1.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup26303	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2632	-2.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup26597	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup26801	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup26894	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2695	4.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2706	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup27211	0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2756	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup27733	1.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup27878	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2788	-1.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2793	2.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup281	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2831	5.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2838	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup28555	-0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup28588	-1.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup28669	0.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup28673	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2896	1.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2921	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup29364	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2948	0.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2955	-0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup29906	-0.1
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup2992	1.5
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup30616	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup30777	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup3080	0.3
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup30999	-0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup31205	-0.8
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup31323	-1.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup3185	2.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup32124	-0.4
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup3251	0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup32514	-0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup326	1.8
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup3315	-10
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup33244	0
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup33988	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup35219	0.6
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup3546	0.9
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup3666	-0.2
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	4	isogroup3685	1.5
